epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,1074.46,2.04719,1.21929,1.00002,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.0001487,0.0001487,0.0001487
376,1077.14,2.14062,1.42628,1.14934,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.00014375,0.00014375,0.00014375
377,1080.14,2.03876,1.25234,1.08781,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.0001388,0.0001388,0.0001388
378,1083.38,2.0181,1.2297,1.01373,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.00013385,0.00013385,0.00013385
379,1086.53,2.11007,1.22812,1.03026,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.0001289,0.0001289,0.0001289
380,1089.59,2.10288,1.20768,1.04188,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.00012395,0.00012395,0.00012395
381,1092.59,2.0579,1.2487,1.0632,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.000119,0.000119,0.000119
382,1095.71,2.12987,1.30889,1.10307,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.00011405,0.00011405,0.00011405
383,1098.83,2.20138,1.45682,1.13089,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.0001091,0.0001091,0.0001091
384,1101.88,2.16901,1.19357,1.08247,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,0.00010415,0.00010415,0.00010415
385,1104.81,1.98464,1.35755,1.02178,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,9.92e-05,9.92e-05,9.92e-05
386,1107.5,2.14023,1.19731,1.06359,0.60377,0.79434,0.6212,0.24774,2.07944,1.27795,1.05898,9.425e-05,9.425e-05,9.425e-05
387,1110.4,2.09045,1.24334,1.08109,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,8.93e-05,8.93e-05,8.93e-05
388,1113.59,2.01956,1.17921,1.03702,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,8.435e-05,8.435e-05,8.435e-05
389,1116.36,2.08831,1.27558,1.10486,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,7.94e-05,7.94e-05,7.94e-05
390,1119.3,2.10915,1.18642,1.0565,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,7.445e-05,7.445e-05,7.445e-05
391,1121.85,2.05682,1.45758,1.05962,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,6.95e-05,6.95e-05,6.95e-05
392,1124.52,2.14905,1.49415,1.12163,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,6.455e-05,6.455e-05,6.455e-05
393,1127.13,2.21895,1.75575,1.02552,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,5.96e-05,5.96e-05,5.96e-05
394,1129.67,2.10213,1.57747,1.05333,0.61403,0.79716,0.62936,0.24656,2.07355,1.27161,1.05926,5.465e-05,5.465e-05,5.465e-05
395,1132.46,2.07509,1.52365,1.0692,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,4.97e-05,4.97e-05,4.97e-05
396,1135.01,2.04487,1.49311,1.05395,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,4.475e-05,4.475e-05,4.475e-05
397,1137.51,2.04656,1.36753,1.09086,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,3.98e-05,3.98e-05,3.98e-05
398,1140.03,2.15409,1.57758,1.07884,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,3.485e-05,3.485e-05,3.485e-05
399,1142.58,2.09523,1.50479,1.04154,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,2.99e-05,2.99e-05,2.99e-05
400,1144.98,2.00616,1.49009,1.02039,0.62979,0.79716,0.64602,0.2517,2.06642,1.26861,1.05856,2.495e-05,2.495e-05,2.495e-05
